Device,Management IP,Interface,Interface Status,Admin Status,Operational Status,Decom/Scream Test Candidate,Score Rate,VLAN,Mode,Native VLAN,Allowed VLANs,Circuit Vendor,Circuit IDs,Circuit Type,Circuit Directly Attached,Matched Keywords,Description,MAC Count,MAC Addresses,MAC Vendor,Device Type,Notes
DDC1-EXT-GRT2,DDC1-EXT-GRT2,Gi2/0/1,down,admin down,down,0,,DDC1-EXT-DSW2 Gig 1/1/4,Interface is operationally down
DDC1-EXT-GRT2,DDC1-EXT-GRT2,Gi2/0/2,down,admin down,down,0,,,Interface is operationally down
DDC1-EXT-GRT2,DDC1-EXT-GRT2,Gi2/0/3,down,admin down,down,0,,,Interface is operationally down
DDC1-EXT-GRT2,DDC1-EXT-GRT2,Gi2/0/4,down,admin down,down,0,,,Interface is operationally down
DDC1-EXT-GRT2,DDC1-EXT-GRT2,Gi2/0/5,down,admin down,down,0,,,Interface is operationally down
DDC1-EXT-GRT2,DDC1-EXT-GRT2,Tu0,down,up,down,0,,SUN2-MDFA1-ART2,Interface is operationally down
DDC1-EXT-GRT2,DDC1-EXT-GRT2,Tu1,down,up,down,0,,RiteAid Tunnel to RTA1-MDFA1-ART2,Interface is operationally down
DDC1-EXT-GRT2,DDC1-EXT-GRT2,Tu2,down,up,down,0,,T-SYSTEMS,Interface is operationally down
DDC1-EXT-GRT2,DDC1-EXT-GRT2,Tu3,down,up,down,0,,T-SYSTEMS,Interface is operationally down
DDC1-EXT-GRT2,DDC1-EXT-GRT2,Tu4,down,up,down,0,,cgz1-mdfa1-art2,Interface is operationally down
DDC1-EXT-GRT2,DDC1-EXT-GRT2,Tu5,down,up,down,0,,Tunnel to SCL1-MDFA1-ART2 - FIVE9,Interface is operationally down
DDC1-EXT-GRT2,DDC1-EXT-GRT2,Tu6,down,up,down,0,,Tunnel to SCD1-EXT-ART2,Interface is operationally down
DDC1-EXT-GRT2,DDC1-EXT-GRT2,Tu7,down,up,down,0,,Tunnel to ATL6-MDFA1-ART1,Interface is operationally down
DDC1-EXT-GRT2,DDC1-EXT-GRT2,Tu8,down,up,down,0,,Tunnel to HPD-EXT-ART1,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth1/27,disabled,admin down,shutdown,0,,DDC1-SCS-FW1 Eth1/1 mon,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth1/28,ChannelDown,up,down,0,,DDC1-PCIDMZ-DFW1 Eth1/1,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth1/29,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth1/30,notconnec,up,down,0,,DDC1-ISP-FW5 Eth2/5,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth1/34,notconnec,up,down,0,,DDC1-USOVPN-FW1 Gig0/1,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth1/35,notconnec,up,down,0,,DDC1-SPN-XSW1 Port9,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth1/36,sfpabsent,up,down,0,,DDC1-SSLVPN-GW7 Ext,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth1/43,disabled,admin down,shutdown,0,,DDC1-ITE-FW1 e1/1,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth1/44,disabled,admin down,shutdown,0,,DDC1-ISP-SW1 Gig5/3,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/1,disabled,admin down,shutdown,0,,DDCASPFW1 Eth4/3 mon,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/10,disabled,admin down,shutdown,0,,DDC1-PPG-PFW1 Eth1 mon,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/11,notconnec,up,down,0,,DDC1-CB-INTFW1 Gig1,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/12,notconnec,up,down,0,,DDC1-SSLVPN-GW2 P0-Int mon,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/13,notconnec,up,down,0,,DDC1-SSLVPN-GW3 P0-Int mon,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/14,disabled,admin down,shutdown,0,,USO-ASA1 Gig0/0 mon,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/15,disabled,admin down,shutdown,0,,USO-ASA1 Gig0/1 mon,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/16,notconnec,up,down,0,,DDC1-USONSBC-ART1 RightFax mon,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/17,notconnec,up,down,0,,DDC1-AZUREB2B-FW1 Eth0/9 mon,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/18,disabled,admin down,shutdown,0,,DDC1-IPSoft-Router mon,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/19,notconnec,up,down,0,,DDCMHSFW1 Eth0/2 mon,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/2,notconnec,up,down,0,,DDC-B2B-FW1 Eth2 mon,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/20,disabled,admin down,shutdown,0,,DDC1-RHDMZ-FW1 Eth1/2 mon,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/21,disabled,admin down,shutdown,0,,DDCSSLVPN1 Eth1 mon,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/22,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/23,notconnec,up,down,0,,DDC1-SSLVPN-GW3 P3-Ext mon,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/24,notconnec,up,down,0,,DDC1-MHSD1-FW1 g1/4,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/25,notconnec,up,down,0,,DDC1-MHSD1-FW1 g1/5,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/26,notconnec,up,down,0,,DDC1-RTBH-GRT1,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/28,notconnec,up,down,0,,DDC1-ACCESSLAB-FW1 Eth1/3,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/29,notconnec,up,down,0,,DDC1-ACCESSLAB-FW1 Eth1/4,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/3,notconnec,up,down,0,,ddc1-prxy-fw1_ISG2000_e1/1,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/31,notconnec,up,down,0,,DDC1-MDFE1-FRT1 Internet GE1,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/32,notconnec,up,down,0,,DDC1-MDFE1-FRT2 Internet GE1,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/33,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/34,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/35,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/36,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/37,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/38,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/39,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/4,notconnec,up,down,0,,DDCVPNFW1 Eth5 mon,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/40,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/41,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/42,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/43,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/44,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/45,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/46,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/47,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/48,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/5,notconnec,up,down,0,,DDC1-SSLVPN-GW2 P3-Ext mon,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth121/1/7,notconnec,up,down,0,,DDCVPNFW1 Eth3 mon,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth2/27,notconnec,up,down,0,,DDC1-MDFA1-FRT3 Internet X5,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth2/28,ChannelDown,up,down,0,,DDC1-PCIDMZ-DFW1 Eth1/2,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth2/29,sfpabsent,up,down,0,,--,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth2/30,notconnec,up,down,0,,DDC1-ISP-FW5 Eth2/6,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth2/35,notconnec,up,down,0,,DDC1-SPN-XSW1 Port11,Interface is operationally down
DDC1-ISP-ASW1,DDC1-ISP-ASW1,Eth2/36,sfpabsent,up,down,0,,DDC1-SSLVPN-GW7 Int,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth1/27,disabled,admin down,shutdown,0,,DDC1-SCS-FW2 Eth1/1 mon,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth1/28,ChannelDown,up,down,0,,DDC1-PCIDMZ-DFW2 Eth1/1,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth1/29,notconnec,up,down,0,,DDC1-MDFA1-ORT1 GbE-int3 | MX IP 143.112.190.241/23 gw .254 DNS 8.8.8.8 9.9.9.9 | SP-ALARM,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth1/30,notconnec,up,down,0,,DDC1-ISP-FW6 Eth2/5,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth1/34,notconnec,up,down,0,,DDC1-USOVPN-FW2 Gig0/1,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth1/35,notconnec,up,down,0,,DDC1-SPN-XSW1 Port10,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth1/36,sfpabsent,up,down,0,,DDC1-SSLVPN-GW8 Ext,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth1/43,disabled,admin down,shutdown,0,,DDC1-ITE-FW2 e1/1,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth1/44,disabled,admin down,shutdown,0,,DDC1-ISP-SW1 Gig5/3,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/1,disabled,admin down,shutdown,0,,DDCASPFW1 Eth4/3 mon,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/10,disabled,admin down,shutdown,0,,DDC1-PPG-PFW2 Eth1 mon,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/11,notconnec,up,down,0,,DDC1-CB-INTFW2 Gig1,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/12,notconnec,up,down,0,,DDC1-SSLVPN-GW1 P0-Int mon,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/13,disabled,admin down,shutdown,0,,USO-RTR0(GE) Gig0/0 mon,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/14,disabled,admin down,shutdown,0,,USO-ASA2 Gig0/0 mon,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/15,disabled,admin down,shutdown,0,,USO-ASA2 Gig0/1 mon,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/16,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/17,notconnec,up,down,0,,DDC1-AZUREB2B-FW2 Eth0/9 mon,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/18,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/19,notconnec,up,down,0,,DDCMHSFW2 Eth0/2 mon,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/2,notconnec,up,down,0,,DDC-B2B-FW2 Eth2 mon,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/20,disabled,admin down,shutdown,0,,DDC1-RHDMZ-FW2 Eth1/2 mon,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/21,notconnec,up,down,0,,DDCSSLVPN2 Eth1 mon,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/22,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/23,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/24,notconnec,up,down,0,,DDC1-MHSD1-FW2 g1/4,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/25,notconnec,up,down,0,,DDC1-MHSD1-FW2 g1/5,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/26,notconnec,up,down,0,,DDC1-RTBH-GRT1,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/28,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/29,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/3,notconnec,up,down,0,,ddc1-prxy-fw1_ISG2000_e1/1,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/31,notconnec,up,down,0,,DDC1-MDFE1-FRT1 Internet GE2,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/32,notconnec,up,down,0,,DDC1-MDFE1-FRT2 Internet GE2,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/33,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/34,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/35,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/36,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/37,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/38,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/39,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/4,notconnec,up,down,0,,DDCVPNFW2 Eth5 mon,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/40,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/41,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/42,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/43,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/44,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/45,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/46,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/47,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/48,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/5,notconnec,up,down,0,,DDC1-SSLVPN-GW1 P3-Int mon,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/7,notconnec,up,down,0,,DDCVPNFW2 Eth3 mon,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth122/1/8,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth2/27,notconnec,up,down,0,,DDC1-MDFA1-FRT4 Internet X5,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth2/28,ChannelDown,up,down,0,,DDC1-PCIDMZ-DFW2 Eth1/2,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth2/29,sfpabsent,up,down,0,,--,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth2/30,notconnec,up,down,0,,DDC1-ISP-FW6 Eth2/6,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth2/35,notconnec,up,down,0,,DDC1-SPN-XSW1 Port12,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth2/36,sfpabsent,up,down,0,,DDC1-SSLVPN-GW8 Int,Interface is operationally down
DDC1-ISP-ASW2,DDC1-ISP-ASW2,Eth2/40,sfpabsent,up,down,0,,GDR INTERFACE for FAILOVER DO NOT USE,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth1/10,notconnec,up,down,0,,DDC1-MDFA1-IDS2 ETH3,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth1/17,sfpabsent,up,down,0,,--,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth1/3,disabled,admin down,shutdown,0,,DDC1-SCS-FW1 Eth1/2,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth1/4,ChannelDown,up,down,0,,DDC1-PCIDMZ-DFW1 Eth1/3,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth1/8,notconnec,up,down,0,,DDC1-USONME-FW1 Ten2/0 mon,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth1/9,notconnec,up,down,0,,DDC1-PRXY-FW1 Eth2/1,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/1,notconnec,up,down,0,,DDCASPFW1 Eth1/2,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/10,notconnec,up,down,0,,AxisPointHelath ASAFW Gig0/1,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/11,notconnec,up,down,0,,BU9000 DDCAP60039 ICAP,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/12,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/13,notconnec,up,down,0,,DDC1-ACCESSLAB-FW1 Eth1/1,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/14,notconnec,up,down,0,,DDC1-ACCESSLAB-FW1 Eth1/2,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/17,notconnec,up,down,0,,DDC1-AZUREB2B-FW1 Eth0/8,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/18,notconnec,up,down,0,,DDC1-SGA-AFW1 Eth0/0,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/19,disabled,admin down,shutdown,0,,DDCMHSFW1 Eth0/0 mon,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/2,notconnec,up,down,0,,DDC1-B2B-FW1 Eth1,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/20,disabled,admin down,shutdown,0,,DDC1-RHDMZ-FW1 Eth1/1 mon,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/21,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/22,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/23,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/24,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/25,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/26,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/27,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/28,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/29,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/3,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/30,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/31,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/32,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/33,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/34,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/35,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/36,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/37,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/38,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/39,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/4,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/40,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/41,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/42,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/43,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/44,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/45,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/46,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/47,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/48,disabled,admin down,shutdown,0,,--,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/5,disabled,admin down,shutdown,0,,DDCEXTFW3 Eth1/1,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/7,notconnec,up,down,0,,DDCVPNFW1 Eth1 mon,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth101/1/9,disabled,admin down,shutdown,0,,DDC1-SPS-AFW1 Eth2 mon,Interface is already shutdown
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth2/10,notconnec,up,down,0,,DDCPROXY AV1 mon,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth2/11,sfpabsent,up,down,0,,--,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth2/12,notconnec,up,down,0,,DDCPROXYMGMT mon,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth2/13,notconnec,up,down,0,,DDCPROXY12 mon,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth2/14,notconnec,up,down,0,,DDCPROXY01 LAN mon,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth2/15,notconnec,up,down,0,,DDC1-SPN-XSW4 Port9,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth2/17,sfpabsent,up,down,0,,--,Interface is operationally down
DDC1-ISP-DSW1,DDC1-ISP-DSW1,Eth2/19,sfpabsent,up,down,0,,--,Interface is operationally down
